,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1499,5/19/2020,152687,Male,47.0,Married,New Mexico,Basic,workers,PayPal,1.0,1708.52
1500,5/19/2020,152688,Female,21.0,Single,Pennsylvania,Silver,workers,Card,1.0,975.61
1501,5/19/2020,152689,Female,71.0,Single,Wyoming,Platinum,Unemployment,Card,1.0,1190.23
1502,5/19/2020,152690,Female,21.0,Married,New Mexico,Basic,self-employed,Other,0.0,334.86
1503,5/19/2020,152691,Female,32.0,Married,Vermont,Basic,workers,PayPal,0.0,570.48
1504,5/20/2020,152692,Male,58.0,Married,Ohio,Basic,self-employed,Other,0.0,1746.89
1505,5/20/2020,152693,Female,18.0,Married,Georgia,Basic,workers,Other,1.0,2926.09
1506,5/20/2020,152694,Male,71.0,Married,Oregon,Basic,Unemployment,Other,1.0,975.54
1507,5/21/2020,152695,Male,76.0,Single,Maine,Basic,workers,PayPal,1.0,
1508,5/22/2020,152696,,48.0,Married,North Carolina,Silver,self-employed,Other,,1001.32
1509,5/22/2020,152697,Female,59.0,Married,New Jersey,Silver,Employees,Other,1.0,2571.83
1510,5/22/2020,152698,Female,31.0,Married,Kentucky,Silver,Employees,Card,1.0,
1511,5/23/2020,152699,Female,55.0,Married,Oregon,Platinum,Unemployment,Card,0.0,114.52
1512,5/23/2020,152700,Male,18.0,Married,Nevada,Basic,Employees,Card,1.0,
1513,5/23/2020,152701,Female,,Married,Washington,Silver,Employees,Card,1.0,
1514,5/23/2020,152702,Female,39.0,Married,South Dakota,Basic,self-employed,PayPal,1.0,
1515,5/24/2020,152703,Male,,Married,Kentucky,Basic,workers,PayPal,,1030.11
1516,5/24/2020,152704,Female,35.0,Married,New Jersey,Basic,self-employed,PayPal,1.0,2561.53
1517,5/24/2020,152705,Male,48.0,Married,Minnesota,Missing,Employees,Card,0.0,138.99
1518,5/25/2020,152706,Female,,Single,Wisconsin,Platinum,Unemployment,PayPal,1.0,1504.44
1519,5/25/2020,152707,Male,50.0,Married,New Hampshire,Gold,self-employed,Card,1.0,1729.95
1520,5/25/2020,152708,Female,28.0,Married,Nevada,Gold,self-employed,PayPal,1.0,1056.61
1521,5/25/2020,152709,Male,56.0,Married,New York,Basic,Employees,PayPal,1.0,2901.83
1522,5/25/2020,152710,Female,56.0,Married,Colorado,Basic,self-employed,Card,1.0,2557.1
1523,5/25/2020,152711,Female,71.0,Married,Louisiana,Basic,Employees,PayPal,1.0,1322.31
1524,5/26/2020,152712,Male,24.0,Married,Maine,Platinum,Unemployment,PayPal,0.0,244.89
1525,5/26/2020,152713,Female,61.0,Single,Hawaii,Basic,Employees,Card,1.0,693.43
1526,5/27/2020,152714,Female,27.0,Single,Colorado,Silver,workers,Card,0.0,1185.2
1527,5/27/2020,152715,Male,33.0,Married,South Dakota,Silver,Employees,Card,1.0,
1528,5/28/2020,152716,Female,63.0,Single,Pennsylvania,Platinum,self-employed,PayPal,1.0,2409.86
1529,5/28/2020,152717,Female,70.0,Married,South Carolina,Missing,Employees,PayPal,1.0,1317.93
1530,5/28/2020,152718,Female,28.0,Married,Kansas,Silver,workers,PayPal,,1031.86
1531,5/29/2020,152719,Female,53.0,Married,Iowa,Basic,self-employed,PayPal,1.0,2640.96
1532,5/29/2020,152720,Female,71.0,Married,Idaho,Basic,Employees,Other,0.0,228.71
1533,5/29/2020,152721,Male,31.0,Married,Virginia,Basic,Employees,PayPal,1.0,108.47
1534,5/30/2020,152722,Female,73.0,Single,New Jersey,Silver,Employees,PayPal,0.0,1683.58
1535,5/30/2020,152723,Female,54.0,Single,Illinois,Basic,workers,Card,1.0,1762.21
1536,5/30/2020,152724,Male,63.0,Married,Ohio,Gold,workers,PayPal,1.0,645.51
1537,5/30/2020,152725,Female,61.0,Married,Montana,Basic,workers,PayPal,1.0,1755.41
1538,5/30/2020,152726,Male,60.0,Single,Delaware,Gold,Employees,PayPal,1.0,55.65
1539,5/31/2020,152727,Male,56.0,Single,Connecticut,Silver,workers,PayPal,0.0,1358.84
1540,5/31/2020,152728,Female,50.0,Single,New Mexico,Missing,Employees,Other,1.0,1323.49
1541,5/31/2020,152729,Female,63.0,Single,Missouri,Basic,self-employed,Other,0.0,2725.43
1542,6/1/2020,152730,Female,59.0,Married,Wisconsin,Silver,Employees,Card,0.0,50.83
1543,6/1/2020,152731,Male,17.0,Married,Nebraska,Platinum,workers,PayPal,0.0,547.97
1544,6/2/2020,152732,Female,76.0,Married,New Jersey,Basic,Unemployment,PayPal,1.0,659.75
1545,6/2/2020,152733,Male,63.0,Married,Missouri,Gold,Employees,PayPal,1.0,809.09
1546,6/3/2020,152734,Female,68.0,Single,South Dakota,Platinum,Employees,PayPal,1.0,2975.5
1547,6/3/2020,152735,Male,19.0,Married,Maine,Missing,workers,Other,0.0,1909.48
1548,6/3/2020,152736,Female,24.0,Married,South Carolina,Gold,Employees,Card,0.0,
1549,6/3/2020,152737,Male,56.0,Married,Wisconsin,Silver,workers,PayPal,1.0,731.05
1550,6/3/2020,152738,Male,60.0,Single,Washington,Missing,workers,Other,1.0,2403.94
1551,6/4/2020,152739,Male,16.0,Married,Maine,Basic,self-employed,PayPal,1.0,994.84
1552,6/5/2020,152740,Male,25.0,Married,Iowa,Basic,workers,PayPal,0.0,
1553,6/5/2020,152741,Female,17.0,Married,Iowa,Missing,workers,Other,1.0,619.26
1554,6/5/2020,152742,Male,78.0,Married,Massachusetts,Basic,Employees,PayPal,1.0,1150.72
1555,6/6/2020,152743,Male,54.0,Single,West Virginia,Platinum,self-employed,Other,1.0,964.18
1556,6/6/2020,152744,Female,44.0,Single,New Jersey,Basic,Unemployment,PayPal,0.0,1972.91
1557,6/6/2020,152745,Female,70.0,Married,Massachusetts,Silver,workers,Other,,2444.49
1558,6/7/2020,152746,Female,35.0,Single,Georgia,Basic,Employees,Card,1.0,189.69
1559,6/7/2020,152747,Male,63.0,Single,Kentucky,Platinum,workers,Card,1.0,
1560,6/7/2020,152748,Female,67.0,Married,Kansas,Platinum,workers,Other,0.0,524.88
1561,6/7/2020,152749,Female,36.0,Single,North Carolina,Silver,Employees,Other,1.0,209.75
1562,6/8/2020,152750,Female,77.0,Married,Colorado,Gold,Employees,Other,1.0,2480.85
1563,6/8/2020,152751,Male,48.0,Married,Pennsylvania,Basic,Unemployment,PayPal,1.0,1755.6
1564,6/8/2020,152752,Male,78.0,Married,New Mexico,Basic,Unemployment,Card,1.0,95.05
1565,6/8/2020,152753,Female,39.0,Single,Oklahoma,Platinum,Unemployment,Card,0.0,1557.5
1566,6/9/2020,152754,Female,68.0,Married,Wyoming,Silver,workers,PayPal,1.0,1354.59
1567,6/9/2020,152755,Female,69.0,Married,Minnesota,Platinum,Unemployment,Other,1.0,2455.66
1568,6/10/2020,152756,Male,18.0,Single,South Carolina,Missing,Employees,Other,0.0,
1569,6/11/2020,152757,Male,74.0,Married,South Dakota,Basic,Employees,PayPal,1.0,2477.45
1570,6/11/2020,152758,Female,34.0,Married,Rhode Island,Basic,Unemployment,PayPal,0.0,1132.75
1571,6/11/2020,152759,,52.0,Single,Oregon,Basic,Employees,PayPal,0.0,105.04
1572,6/12/2020,152760,Female,67.0,Single,Tennessee,Platinum,Employees,Other,1.0,1689.87
1573,6/12/2020,152761,Female,49.0,Married,Colorado,Silver,Employees,PayPal,1.0,2401.32
1574,6/13/2020,152762,Male,67.0,Married,Georgia,Basic,workers,Card,0.0,1847.47
1575,6/15/2020,152763,Male,28.0,Married,Mississippi,Basic,self-employed,Card,1.0,1430.18
1576,6/16/2020,152764,Male,70.0,Married,Indiana,Basic,workers,Other,1.0,2819.18
1577,6/16/2020,152765,Female,31.0,Single,Florida,Basic,Employees,Other,0.0,281.3
1578,6/16/2020,152766,Female,52.0,Married,New Mexico,Basic,Employees,PayPal,1.0,1049.48
1579,6/17/2020,152767,Female,41.0,Married,Colorado,Platinum,workers,Card,1.0,
1580,6/17/2020,152768,Female,62.0,Single,Texas,Basic,self-employed,PayPal,1.0,1023.12
1581,6/17/2020,152769,Female,45.0,Single,Louisiana,Platinum,workers,PayPal,1.0,469.5
1582,6/17/2020,152770,Male,21.0,Married,Indiana,Platinum,self-employed,PayPal,0.0,2684.41
1583,6/18/2020,152771,Male,41.0,Married,Idaho,Gold,Employees,PayPal,0.0,414.17
1584,6/18/2020,152772,Female,17.0,Single,Vermont,Silver,Employees,Card,1.0,1687.03
1585,6/18/2020,152773,Female,25.0,Single,Oklahoma,Silver,workers,Card,1.0,431.49
1586,6/18/2020,152774,Male,34.0,Married,Connecticut,Basic,Employees,PayPal,,193.44
1587,6/19/2020,152775,Female,24.0,Married,California,Silver,Employees,Other,1.0,469.54
1588,6/19/2020,152776,Female,64.0,Single,Tennessee,Basic,Unemployment,Other,1.0,1504.4
1589,6/20/2020,152777,Female,18.0,Married,Missouri,Platinum,Unemployment,Other,1.0,2699.0
1590,6/21/2020,152778,Female,50.0,Single,Georgia,Missing,Employees,PayPal,1.0,2734.44
1591,6/21/2020,152779,Female,20.0,Married,Vermont,Basic,workers,Card,1.0,374.79
1592,6/21/2020,152780,Female,26.0,Married,Ohio,Silver,Unemployment,Card,1.0,936.79
1593,6/22/2020,152781,Male,,Married,Washington,Basic,workers,PayPal,0.0,1472.59
1594,6/22/2020,152782,Male,50.0,Single,Virginia,Basic,workers,PayPal,0.0,1670.13
1595,6/22/2020,152783,Female,78.0,Married,Delaware,Silver,Employees,Card,0.0,1982.88
1596,6/23/2020,152784,Female,53.0,Single,New Jersey,Silver,Employees,PayPal,0.0,1912.05
1597,6/23/2020,152785,Female,56.0,Single,Michigan,Silver,self-employed,PayPal,1.0,1653.94
1598,6/23/2020,152786,Female,33.0,Single,Utah,Basic,self-employed,PayPal,1.0,
1599,6/24/2020,152787,Male,64.0,Single,Vermont,Platinum,Employees,Other,0.0,2059.46
1600,6/24/2020,152788,Male,25.0,Married,Rhode Island,Basic,Employees,Other,1.0,2760.05
1601,6/24/2020,152789,Female,19.0,Married,Delaware,Basic,workers,PayPal,1.0,
1602,6/24/2020,152790,Female,41.0,Married,Rhode Island,Platinum,Unemployment,PayPal,1.0,2570.96
1603,6/24/2020,152791,Male,29.0,Single,Nebraska,Basic,self-employed,PayPal,1.0,1977.35
1604,6/25/2020,152792,Male,46.0,Married,Utah,Platinum,workers,PayPal,1.0,256.52
1605,6/25/2020,152793,Female,38.0,Single,Maryland,Basic,Employees,Card,1.0,
1606,6/25/2020,152794,Male,26.0,Married,North Dakota,Platinum,Unemployment,Card,,857.01
1607,6/25/2020,152795,Female,67.0,Single,Ohio,Missing,Employees,Other,1.0,2898.65
1608,6/25/2020,152796,Male,56.0,Single,Washington,Basic,Employees,PayPal,0.0,1096.02
1609,6/25/2020,152797,Male,78.0,Single,Pennsylvania,Gold,Employees,Other,1.0,2477.3
1610,6/25/2020,152798,Female,74.0,Married,Montana,Basic,workers,Card,0.0,1297.82
1611,6/26/2020,152799,Female,15.0,Married,Michigan,Platinum,Employees,Card,1.0,2707.13
1612,6/26/2020,152800,Female,32.0,Married,Missouri,Gold,Employees,Other,0.0,1410.48
1613,6/27/2020,152801,Female,24.0,Married,Texas,Missing,workers,PayPal,0.0,1779.77
1614,6/27/2020,152802,Female,25.0,Married,Nevada,Basic,self-employed,PayPal,1.0,749.03
1615,6/27/2020,152803,Male,38.0,Married,Illinois,Silver,Unemployment,Other,1.0,2791.22
1616,6/28/2020,152804,Male,36.0,Single,Nevada,Silver,Unemployment,Other,1.0,695.22
1617,6/28/2020,152805,Male,48.0,Single,Arkansas,Basic,Employees,Other,1.0,2436.03
1618,6/28/2020,152806,Female,53.0,Single,Michigan,Basic,Employees,Other,1.0,1332.48
1619,6/29/2020,152807,Male,48.0,Single,Delaware,Gold,workers,PayPal,0.0,260.49
1620,6/29/2020,152808,Female,35.0,Married,Georgia,Missing,Employees,PayPal,0.0,27.0
1621,6/29/2020,152809,Female,20.0,Single,Nebraska,Basic,Employees,Card,0.0,1446.68
1622,6/30/2020,152810,Female,42.0,Married,South Carolina,Basic,Employees,Other,0.0,1406.11
1623,7/1/2020,152811,Male,39.0,Married,Wisconsin,Basic,self-employed,Card,1.0,179.72
1624,7/2/2020,152812,Female,21.0,Married,Connecticut,Gold,,PayPal,1.0,477.07
1625,7/3/2020,152813,Male,45.0,Married,Indiana,Basic,Employees,Card,0.0,2047.61
1626,7/3/2020,152814,Female,71.0,Single,New Hampshire,Missing,Employees,Card,,190.53
1627,7/4/2020,152815,Female,51.0,Single,Oklahoma,Platinum,Employees,PayPal,1.0,1261.34
1628,7/4/2020,152816,Female,59.0,Single,Massachusetts,Basic,Employees,Other,0.0,1247.08
1629,7/4/2020,152817,Female,26.0,Single,Maine,Silver,self-employed,PayPal,1.0,1156.49
1630,7/4/2020,152818,Female,51.0,Married,Kansas,Platinum,workers,PayPal,1.0,1242.69
1631,7/4/2020,152819,Female,55.0,Single,Virginia,Basic,Employees,Card,1.0,1709.49
1632,7/5/2020,152820,Female,19.0,Married,Utah,Silver,Employees,PayPal,1.0,1470.07
1633,7/5/2020,152821,Female,76.0,Single,Oklahoma,Silver,workers,Other,1.0,
1634,7/5/2020,152822,Female,78.0,Single,Tennessee,Basic,workers,PayPal,1.0,86.13
1635,7/5/2020,152823,Male,26.0,Married,Montana,Basic,workers,Other,1.0,1938.9
1636,7/5/2020,152824,Female,40.0,Married,Arkansas,Basic,Employees,Card,1.0,956.22
1637,7/6/2020,152825,Male,34.0,Single,New Mexico,Gold,workers,PayPal,0.0,2943.23
1638,7/6/2020,152826,Female,40.0,Married,California,Gold,workers,Card,,1895.05
1639,7/6/2020,152827,Female,28.0,Single,Alabama,Gold,Employees,PayPal,0.0,1706.13
1640,7/6/2020,152828,Female,49.0,Married,Kentucky,Silver,Employees,Card,0.0,1244.44
1641,7/7/2020,152829,Male,75.0,Married,New Hampshire,Silver,Employees,PayPal,1.0,879.69
1642,7/8/2020,152830,Male,38.0,Single,Florida,Silver,Unemployment,Card,1.0,592.18
1643,7/8/2020,152831,Female,53.0,Married,Utah,Silver,Employees,Card,1.0,
1644,7/8/2020,152832,Male,31.0,Single,Oklahoma,Platinum,workers,Card,1.0,2453.53
1645,7/8/2020,152833,Female,48.0,Married,Georgia,Basic,Unemployment,PayPal,1.0,
1646,7/9/2020,152834,,46.0,Married,Virginia,Basic,workers,Card,0.0,2621.11
1647,7/9/2020,152835,Male,76.0,Single,Wyoming,Platinum,Employees,PayPal,1.0,1734.75
1648,7/9/2020,152836,Female,70.0,Married,New York,Basic,self-employed,PayPal,,1631.46
1649,7/9/2020,152837,Male,62.0,Single,Massachusetts,Basic,Unemployment,PayPal,1.0,909.53
1650,7/9/2020,152838,Male,57.0,Married,Montana,Platinum,Employees,Card,0.0,1359.64
1651,7/10/2020,152839,Female,69.0,Single,Georgia,Missing,Employees,PayPal,1.0,610.43
1652,7/11/2020,152840,Female,39.0,Single,Illinois,Missing,workers,Card,0.0,1007.89
1653,7/12/2020,152841,Male,58.0,Married,Connecticut,Basic,Unemployment,Other,1.0,2455.55
1654,7/12/2020,152842,Female,32.0,Married,New York,Gold,Employees,PayPal,,270.43
1655,7/13/2020,152843,Male,46.0,Married,Pennsylvania,Silver,workers,PayPal,1.0,
1656,7/13/2020,152844,Female,55.0,Married,Hawaii,Silver,Employees,Other,0.0,
1657,7/13/2020,152845,Male,51.0,Single,Massachusetts,Basic,Employees,PayPal,1.0,1515.2
1658,7/13/2020,152846,Female,50.0,Single,Vermont,Basic,workers,Other,1.0,927.66
1659,7/13/2020,152847,Female,47.0,Married,Illinois,Basic,self-employed,Card,0.0,831.81
1660,7/14/2020,152848,Female,65.0,Married,Arkansas,Missing,,PayPal,0.0,1928.1
1661,7/14/2020,152849,Male,56.0,Single,Idaho,Silver,self-employed,PayPal,1.0,142.06
1662,7/14/2020,152850,Male,76.0,Married,Arkansas,Platinum,Unemployment,PayPal,0.0,775.85
1663,7/14/2020,152851,Male,46.0,Single,Wisconsin,Silver,workers,Other,,
1664,7/14/2020,152852,Female,37.0,Married,Missouri,Platinum,workers,Card,,1319.68
1665,7/14/2020,152853,Female,18.0,Married,Missouri,Silver,Employees,PayPal,1.0,1746.45
1666,7/14/2020,152854,Female,68.0,Single,Arkansas,Basic,Employees,Other,1.0,569.55
1667,7/15/2020,152855,Male,72.0,Single,Rhode Island,Basic,workers,Card,1.0,2727.77
1668,7/15/2020,152856,Male,28.0,Married,Ohio,Platinum,self-employed,PayPal,,1500.3
1669,7/15/2020,152857,Female,72.0,Single,Mississippi,Basic,Employees,Card,0.0,2859.19
1670,7/16/2020,152858,Male,78.0,Single,Virginia,Basic,self-employed,Other,0.0,575.15
1671,7/17/2020,152859,Male,42.0,Single,West Virginia,Gold,Employees,Other,1.0,532.06
1672,7/18/2020,152860,Male,22.0,Single,Oregon,Basic,Employees,PayPal,0.0,432.25
1673,7/18/2020,152861,Female,,Single,Arizona,Basic,Employees,Card,0.0,400.75
1674,7/19/2020,152862,Female,70.0,Married,Iowa,Basic,workers,PayPal,1.0,1763.31
1675,7/20/2020,152863,Female,54.0,Married,Georgia,Platinum,workers,PayPal,1.0,1285.09
1676,7/20/2020,152864,Male,42.0,Married,Arizona,Platinum,self-employed,Card,1.0,932.8
1677,7/21/2020,152865,Female,43.0,Married,South Dakota,Basic,Employees,Card,,2892.37
1678,7/22/2020,152866,Female,48.0,Married,Alaska,Basic,Employees,PayPal,0.0,830.35
1679,7/23/2020,152867,Female,31.0,Married,South Carolina,Basic,self-employed,Other,1.0,2778.69
1680,7/24/2020,152868,Female,20.0,Single,North Carolina,Silver,workers,PayPal,1.0,2463.71
1681,7/24/2020,152869,Male,63.0,Single,Michigan,Basic,self-employed,PayPal,1.0,2777.64
1682,7/24/2020,152870,Male,24.0,Married,Missouri,Gold,Employees,Other,1.0,2977.78
1683,7/24/2020,152871,Female,36.0,Married,New Jersey,Basic,self-employed,PayPal,0.0,1713.06
1684,7/25/2020,152872,Female,73.0,Single,New Hampshire,Platinum,workers,Card,0.0,1480.73
1685,7/25/2020,152873,Female,44.0,Married,Rhode Island,Silver,self-employed,Card,0.0,81.6
1686,7/25/2020,152874,Female,48.0,Single,New Jersey,Missing,Unemployment,PayPal,0.0,1076.42
1687,7/26/2020,152875,Male,42.0,Married,Alabama,Platinum,Unemployment,PayPal,,1757.22
1688,7/26/2020,152876,Female,64.0,Married,New Jersey,Basic,workers,Card,0.0,1809.51
1689,7/26/2020,152877,Female,26.0,Married,Nevada,Gold,Employees,PayPal,0.0,1594.05
1690,7/27/2020,152878,Female,24.0,Married,Hawaii,Missing,Employees,Card,1.0,1399.66
1691,7/27/2020,152879,Female,47.0,Single,Delaware,Silver,Employees,PayPal,0.0,2712.34
1692,7/27/2020,152880,Male,41.0,Single,South Dakota,Gold,workers,Card,1.0,193.47
1693,7/27/2020,152881,Male,35.0,Single,Montana,Silver,self-employed,Card,1.0,1912.21
1694,7/27/2020,152882,Male,75.0,Single,South Carolina,Silver,Employees,PayPal,1.0,1813.83
1695,7/27/2020,152883,Female,58.0,Married,South Dakota,Basic,Employees,Other,0.0,1257.05
1696,7/27/2020,152884,Female,27.0,Single,Utah,Basic,Employees,Card,0.0,477.56
1697,7/28/2020,152885,Female,30.0,Single,Vermont,Silver,workers,Card,1.0,684.07
1698,7/28/2020,152886,Female,53.0,Single,Illinois,Silver,workers,PayPal,1.0,2498.29
1699,7/28/2020,152887,Male,27.0,Married,North Carolina,Basic,Employees,PayPal,1.0,
1700,7/29/2020,152888,Female,53.0,Single,Maine,Silver,Employees,PayPal,1.0,2807.19
1701,7/29/2020,152889,Male,29.0,Single,Iowa,Silver,workers,PayPal,1.0,1399.61
1702,7/30/2020,152890,Female,37.0,Single,Kentucky,Platinum,Unemployment,PayPal,,1572.17
1703,7/30/2020,152891,Male,15.0,Married,Maryland,Basic,workers,Card,1.0,1622.68
1704,7/31/2020,152892,Male,44.0,Married,Kentucky,Missing,Employees,PayPal,0.0,2620.07
1705,7/31/2020,152893,Female,53.0,Married,Delaware,Silver,Employees,Card,1.0,1083.79
1706,8/2/2020,152894,Male,46.0,Single,South Carolina,Platinum,Employees,PayPal,1.0,2047.83
1707,8/3/2020,152895,Female,76.0,Married,Arizona,Basic,self-employed,PayPal,1.0,1858.94
1708,8/3/2020,152896,Female,70.0,Married,New Hampshire,Missing,self-employed,Other,1.0,1194.36
1709,8/3/2020,152897,Female,37.0,Married,Delaware,Platinum,self-employed,PayPal,0.0,924.05
1710,8/4/2020,152898,Male,27.0,Married,Illinois,Missing,self-employed,PayPal,0.0,1020.51
1711,8/4/2020,152899,Female,46.0,Married,New York,Platinum,Employees,Card,1.0,
1712,8/5/2020,152900,Female,65.0,Married,Delaware,Basic,self-employed,Other,0.0,1923.68
1713,8/6/2020,152901,Female,39.0,Married,Florida,Platinum,Unemployment,PayPal,1.0,515.31
1714,8/6/2020,152902,Male,72.0,Single,Maryland,Gold,workers,Card,1.0,
1715,8/7/2020,152903,Male,42.0,Single,Kansas,Basic,Unemployment,PayPal,1.0,611.85
1716,8/7/2020,152904,Female,25.0,Married,Michigan,Basic,Employees,PayPal,0.0,
1717,8/7/2020,152905,Male,41.0,Married,North Dakota,Platinum,self-employed,PayPal,1.0,1258.21
1718,8/7/2020,152906,Female,57.0,Married,Delaware,Basic,Employees,Other,1.0,1613.7
1719,8/7/2020,152907,Female,22.0,Single,Washington,Basic,Employees,Other,1.0,1025.38
1720,8/7/2020,152908,Male,40.0,Single,Vermont,Basic,Employees,PayPal,1.0,2447.15
1721,8/8/2020,152909,Female,49.0,Married,Delaware,Platinum,Employees,Other,1.0,757.25
1722,8/8/2020,152910,Male,44.0,Married,Massachusetts,Basic,Unemployment,Card,0.0,
1723,8/8/2020,152911,Male,18.0,Single,Washington,Basic,workers,Card,1.0,
1724,8/8/2020,152912,Female,51.0,Married,Wisconsin,Basic,Employees,Card,1.0,691.88
1725,8/8/2020,152913,Male,34.0,Single,Delaware,Basic,Employees,Other,0.0,1086.39
1726,8/8/2020,152914,Male,35.0,Married,Wyoming,Silver,Unemployment,Other,1.0,1281.02
1727,8/9/2020,152915,Female,54.0,Married,Maryland,Basic,Unemployment,PayPal,0.0,2837.11
1728,8/9/2020,152916,Male,20.0,Married,Alaska,Basic,Employees,Other,1.0,956.47
1729,8/9/2020,152917,Male,28.0,Married,North Dakota,Gold,workers,PayPal,1.0,1169.07
1730,8/9/2020,152918,Female,57.0,Married,California,Silver,Employees,Other,1.0,909.76
1731,8/10/2020,152919,Male,47.0,Married,North Dakota,Missing,workers,PayPal,1.0,2488.07
1732,8/10/2020,152920,Male,35.0,Married,New Jersey,Missing,Employees,Card,1.0,2502.4
1733,8/11/2020,152921,Male,24.0,Married,South Dakota,Silver,self-employed,PayPal,0.0,2450.77
1734,8/12/2020,152922,Male,55.0,Married,Michigan,Basic,workers,Card,,1596.82
1735,8/12/2020,152923,Female,21.0,Married,Pennsylvania,Platinum,self-employed,PayPal,1.0,1738.33
1736,8/12/2020,152924,Female,49.0,Single,South Dakota,Basic,self-employed,Card,0.0,2716.49
1737,8/12/2020,152925,Male,61.0,Married,Connecticut,Platinum,workers,Card,0.0,1399.42
1738,8/12/2020,152926,Male,46.0,Married,Maine,Basic,workers,PayPal,0.0,865.54
1739,8/12/2020,152927,Male,54.0,Married,Georgia,Basic,Employees,Other,1.0,
1740,8/13/2020,152928,Female,28.0,Married,Louisiana,Platinum,workers,PayPal,1.0,2045.09
1741,8/13/2020,152929,Male,49.0,Married,West Virginia,Gold,self-employed,Card,1.0,1220.29
1742,8/13/2020,152930,Male,54.0,Married,Wisconsin,Gold,Employees,PayPal,,1733.0
